Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Month
2020-01-09 00:00:00-05:00,74.46595763529108,75.23912061605091,74.21389747975358,75.04522705078125,170108400.0,0.0,0.0,2020-01
2020-01-10 00:00:00-05:00,75.2803114353719,75.7820203631842,74.71073903398334,75.2148666381836,140644800.0,0.0,0.0,2020-01
2020-01-13 00:00:00-05:00,75.53237897453356,76.84844958593669,75.41361234829121,76.82178497314453,121532000.0,0.0,0.0,2020-01
2020-01-14 00:00:00-05:00,76.75877365398091,76.96963489713302,75.66083510787959,75.78443908691406,161954400.0,0.0,0.0,2020-01
2020-01-15 00:00:00-05:00,75.58329005054169,76.46794145974869,75.02583310750762,75.45967864990234,121923600.0,0.0,0.0,2020-01
2020-01-16 00:00:00-05:00,76.00500479670342,76.51641067102332,75.64144885255202,76.40491485595703,108829200.0,0.0,0.0,2020-01
2020-01-17 00:00:00-05:00,76.65454881201066,77.25320450403059,76.34674080549438,77.25078582763672,137816400.0,0.0,0.0,2020-01
2020-01-21 00:00:00-05:00,76.87753299634672,77.32106795018944,76.58911138390374,76.72726440429688,110843200.0,0.0,0.0,2020-01
2020-01-22 00:00:00-05:00,77.21443197966312,77.55617545523555,76.90662394261042,77.00115203857422,101832400.0,0.0,0.0,2020-01
2020-01-23 00:00:00-05:00,77.05447382667461,77.45195781305532,76.5042877636116,77.37197875976562,104472000.0,0.0,0.0,2020-01
2020-01-24 00:00:00-05:00,77.61920173441393,78.3657000922343,76.95752718801279,77.14900207519531,146537600.0,0.0,0.0,2020-01
2020-01-27 00:00:00-05:00,75.14943709018755,75.56388879724423,73.89395899955545,74.88040924072266,161940000.0,0.0,0.0,2020-01
2020-01-28 00:00:00-05:00,75.76504526001489,77.17079167416017,75.66567243400732,76.99871063232422,162234000.0,0.0,0.0,2020-01
2020-01-29 00:00:00-05:00,78.63713824302992,79.46119674204053,77.89305878154525,78.6104736328125,216229200.0,0.0,0.0,2020-01
2020-01-30 00:00:00-05:00,77.68946080922085,78.54987333234713,77.25561543893413,78.49655151367188,126743200.0,0.0,0.0,2020-01
2020-01-31 00:00:00-05:00,77.78400462606156,78.20815322919047,74.72044370453256,75.0161361694336,199588400.0,0.0,0.0,2020-01
2020-02-03 00:00:00-05:00,73.75337231306008,75.98075876987488,73.24924470798491,74.81011199951172,173788400.0,0.0,0.0,2020-02
2020-02-04 00:00:00-05:00,76.42189769874481,77.47136687395663,76.01471673589147,77.27989196777344,136616400.0,0.0,0.0,2020-02
2020-02-05 00:00:00-05:00,78.41174339074298,78.71228800097798,77.30411523535007,77.91004180908203,118826800.0,0.0,0.0,2020-02
2020-02-06 00:00:00-05:00,78.18150305148818,78.82378380047356,77.62162743665891,78.82135772705078,105425600.0,0.0,0.0,2020-02
2020-02-07 00:00:00-05:00,78.31844658012572,78.568680490216,77.25677448183865,77.74995422363281,117684000.0,0.1925,0.0,2020-02
2020-02-10 00:00:00-05:00,76.32872251651483,78.11923217773438,76.24855365122801,78.11923217773438,109348800.0,0.0,0.0,2020-02
2020-02-11 00:00:00-05:00,78.61726994891447,78.69015073030005,77.42926131350245,77.64791107177734,94323200.0,0.0,0.0,2020-02
2020-02-12 00:00:00-05:00,78.09977749563495,79.49671568238537,78.09977749563495,79.49185943603516,113730400.0,0.0,0.0,2020-02
2020-02-13 00:00:00-05:00,78.7606027667096,79.25378246463075,78.55652917592683,78.9258041381836,94747600.0,0.0,0.0,2020-02
2020-02-14 00:00:00-05:00,78.89423512616942,79.19549303005526,78.43507131238371,78.94525909423828,80113600.0,0.0,0.0,2020-02
2020-02-18 00:00:00-05:00,76.6154064405797,77.68194237472869,76.43319703704242,77.4997329711914,152531200.0,0.0,0.0,2020-02
2020-02-19 00:00:00-05:00,77.74266105137688,78.85292520890516,77.74266105137688,78.62212371826172,93984000.0,0.0,0.0,2020-02
2020-02-20 00:00:00-05:00,78.3816197327152,78.87236767412692,77.3077958277377,77.8155517578125,100566000.0,0.0,0.0,2020-02
2020-02-21 00:00:00-05:00,77.40740945099631,77.85200453086176,75.43469023560293,76.05419921875,129554000.0,0.0,0.0,2020-02
2020-02-24 00:00:00-05:00,72.21809093869149,73.89927218972448,70.26723591941703,72.44159698486328,222195200.0,0.0,0.0,2020-02
2020-02-25 00:00:00-05:00,73.11457407172517,73.4984253446428,69.51411393117301,69.98785400390625,230673600.0,0.0,0.0,2020-02
2020-02-26 00:00:00-05:00,69.61126392711407,72.36870040431434,69.6039758492443,71.09809112548828,198054800.0,0.0,0.0,2020-02
2020-02-27 00:00:00-05:00,68.29207996071155,69.48251314363536,66.31449718169252,66.45054626464844,320605600.0,0.0,0.0,2020-02
2020-02-28 00:00:00-05:00,62.50025221622377,67.6385554997623,62.2840268493113,66.41167449951172,426510000.0,0.0,0.0,2020-02
2020-03-02 00:00:00-05:00,68.57874117120816,73.23358365974926,67.47090889947629,72.59463500976562,341397200.0,0.0,0.0,2020-03
2020-03-03 00:00:00-05:00,73.7753833601578,73.8555522434723,69.43393397903733,70.28910827636719,319475600.0,0.0,0.0,2020-03
2020-03-04 00:00:00-05:00,72.01887482066405,73.7097760122306,71.21472457823452,73.54943084716797,219178400.0,0.0,0.0,2020-03
2020-03-05 00:00:00-05:00,71.7953572173482,72.77442872757254,70.79685330071517,71.16370391845703,187572800.0,0.0,0.0,2020-03
2020-03-06 00:00:00-05:00,68.51072660724627,70.65351068690394,68.32366098027373,70.21863555908203,226176800.0,0.0,0.0,2020-03
2020-03-09 00:00:00-04:00,64.07696949985089,67.5608121841011,63.89476010790818,64.66490173339844,286744800.0,0.0,0.0,2020-03
2020-03-10 00:00:00-04:00,67.33000755448958,69.58940069608109,65.44231380372885,69.32215881347656,285290000.0,0.0,0.0,2020-03
2020-03-11 00:00:00-04:00,67.3907682408546,68.32124779609116,66.04727026677229,66.91458892822266,255598800.0,0.0,0.0,2020-03
2020-03-12 00:00:00-04:00,62.179564104958686,65.595382309111,60.25057338022047,60.30644989013672,418474000.0,0.0,0.0,2020-03
2020-03-13 00:00:00-04:00,64.35393335429514,68.00540938687315,61.4531554433298,67.53166198730469,370732000.0,0.0,0.0,2020-03
2020-03-16 00:00:00-04:00,58.78074955113587,62.942409574296256,58.30700586985522,58.84391784667969,322423600.0,0.0,0.0,2020-03
2020-03-17 00:00:00-04:00,60.13152785246368,62.58527878886286,57.91829094246008,61.43128967285156,324056000.0,0.0,0.0,2020-03
2020-03-18 00:00:00-04:00,58.25112350527089,60.736458342676634,57.60731482260299,59.92744827270508,300233600.0,0.0,0.0,2020-03
2020-03-19 00:00:00-04:00,60.10238113169301,61.42643543687088,58.941100121340455,59.468292236328125,271857200.0,0.0,0.0,2020-03
2020-03-20 00:00:00-04:00,60.05136300024634,61.181063607139976,55.391662633533535,55.69291687011719,401693200.0,0.0,0.0,2020-03
2020-03-23 00:00:00-04:00,55.4110887106565,55.51312552059559,51.65271619613283,54.50975799560547,336752800.0,0.0,0.0,2020-03
2020-03-24 00:00:00-04:00,57.42269319594116,60.17527069371601,56.922225233993046,59.978485107421875,287531200.0,0.0,0.0,2020-03
2020-03-25 00:00:00-04:00,60.91866546861268,62.740759151622036,59.351665642636455,59.6480598449707,303602000.0,0.0,0.0,2020-03
2020-03-26 00:00:00-04:00,59.89101217304303,62.845230901201134,59.85213994722345,62.78692626953125,252087200.0,0.0,0.0,2020-03
2020-03-27 00:00:00-04:00,61.404565866396354,62.162555760268454,60.01977521141477,60.187408447265625,204216800.0,0.0,0.0,2020-03
2020-03-30 00:00:00-04:00,60.91623789559668,62.07751865016797,60.59068767059111,61.905025482177734,167976400.0,0.0,0.0,2020-03
2020-03-31 00:00:00-04:00,62.09695630753002,63.77084923912986,61.22234982717526,61.77869415283203,197002000.0,0.0,0.0,2020-03
2020-04-01 00:00:00-04:00,59.886142364607466,60.425482361169855,58.09563292519833,58.528076171875,176218400.0,0.0,0.0,2020-04
2020-04-02 00:00:00-04:00,58.38959085373898,59.558159522013916,57.55385673478199,59.50471115112305,165934000.0,0.0,0.0,2020-04
2020-04-03 00:00:00-04:00,58.98725360699361,59.691795094969585,58.056770548986755,58.649559020996094,129880000.0,0.0,0.0,2020-04
2020-04-06 00:00:00-04:00,60.95511351939055,63.921480332146,60.58583848897815,63.76599884033203,201820400.0,0.0,0.0,2020-04
2020-04-07 00:00:00-04:00,65.78974016698517,66.00839738638794,62.92298179967491,63.02744674682617,202887200.0,0.0,0.0,2020-04
2020-04-08 00:00:00-04:00,63.83158830415397,64.95642874150907,63.464745123474984,64.6406021118164,168895200.0,0.0,0.0,2020-04
2020-04-09 00:00:00-04:00,65.27953725570406,65.6123718043816,64.30775408800689,65.10704040527344,161834800.0,0.0,0.0,2020-04
2020-04-13 00:00:00-04:00,65.18480321625717,66.49428496270015,64.58229481333173,66.38495635986328,131022800.0,0.0,0.0,2020-04
2020-04-14 00:00:00-04:00,68.02482954063414,70.02913255388498,67.55108222640038,69.73759460449219,194994800.0,0.0,0.0,2020-04
2020-04-15 00:00:00-04:00,68.60790210124026,69.5626774503411,68.1778906437514,69.10108184814453,131154400.0,0.0,0.0,2020-04
2020-04-16 00:00:00-04:00,69.81777971437695,70.01699709120813,68.59576238272669,69.650146484375,157125200.0,0.0,0.0,2020-04
2020-04-17 00:00:00-04:00,69.1642493049272,69.71330925617515,67.26197929396938,68.705078125,215250000.0,0.0,0.0,2020-04
2020-04-20 00:00:00-04:00,67.52680886594457,68.43299223390707,67.25956692084206,67.27899932861328,130015200.0,0.0,0.0,2020-04
2020-04-21 00:00:00-04:00,67.12106589236431,67.35672361691245,64.48510245735507,65.1993637084961,180991600.0,0.0,0.0,2020-04
2020-04-22 00:00:00-04:00,66.47239906793473,67.51463866177296,66.12985200256384,67.07733917236328,116862400.0,0.0,0.0,2020-04
2020-04-23 00:00:00-04:00,67.02146404669297,68.44998669440024,66.77851821991604,66.81739044189453,124814400.0,0.0,0.0,2020-04
2020-04-24 00:00:00-04:00,67.34458885914316,68.75610357640764,67.29599672618441,68.74638366699219,126161200.0,0.0,0.0,2020-04
2020-04-27 00:00:00-04:00,68.46214085181369,69.12781755437949,68.01269693902715,68.79498291015625,117087600.0,0.0,0.0,2020-04
2020-04-28 00:00:00-04:00,69.25898784356464,69.44119719998857,67.5875269084947,67.67984008789062,112004800.0,0.0,0.0,2020-04
2020-04-29 00:00:00-04:00,69.17397162378809,70.37412466532922,68.9698980080844,69.9028091430664,137280800.0,0.0,0.0,2020-04
2020-04-30 00:00:00-04:00,70.4445760159148,71.55484032075456,70.05343675937974,71.37748718261719,183064000.0,0.0,0.0,2020-04
2020-05-01 00:00:00-04:00,69.54324636284784,72.64080580783057,69.44606951014269,70.22835540771484,240616800.0,0.0,0.0,2020-05
2020-05-04 00:00:00-04:00,70.25264863684093,71.35076111488053,69.56025154134068,71.22200012207031,133568000.0,0.0,0.0,2020-05
2020-05-05 00:00:00-04:00,71.68359006518509,73.12668876890349,71.53782109644345,72.29095458984375,147751200.0,0.0,0.0,2020-05
2020-05-06 00:00:00-04:00,72.99549252187859,73.67088154496368,72.60920959206076,73.03679656982422,142333600.0,0.0,0.0,2020-05
2020-05-07 00:00:00-04:00,73.66604447823067,74.13979187417405,73.36236215111808,73.79237365722656,115215200.0,0.0,0.0,2020-05
2020-05-08 00:00:00-04:00,74.45496701678917,75.60233726161975,74.12610085040929,75.54874420166016,133838400.0,0.205,0.0,2020-05
2020-05-11 00:00:00-04:00,75.05423265334322,77.23447930915694,74.8447297976167,76.73753356933594,145946400.0,0.0,0.0,2020-05
2020-05-12 00:00:00-04:00,77.42449545855905,77.87760182453242,75.73876343818256,75.86056518554688,162301200.0,0.0,0.0,2020-05
2020-05-13 00:00:00-04:00,76.04082627706647,76.96652397961965,73.86301052868956,74.94461059570312,200622400.0,0.0,0.0,2020-05
2020-05-14 00:00:00-04:00,74.1797114974989,75.46593780729032,73.45377031942287,75.40503692626953,158929200.0,0.0,0.0,2020-05
2020-05-15 00:00:00-04:00,73.16630293423822,75.00550613978024,73.13219488038561,74.95922088623047,166348400.0,0.0,0.0,2020-05
2020-05-18 00:00:00-04:00,76.28931213886284,77.10050853103726,75.59504066999202,76.72535705566406,135178400.0,0.0,0.0,2020-05
2020-05-19 00:00:00-04:00,76.7424043944102,77.59257816496145,76.25032803863408,76.28199768066406,101729600.0,0.0,0.0,2020-05
2020-05-20 00:00:00-04:00,77.1443628832028,77.83619600542188,77.1053854269129,77.76555633544922,111504800.0,0.0,0.0,2020-05
2020-05-21 00:00:00-04:00,77.62669752734837,78.1699360459229,76.94704163415062,77.18577575683594,102688800.0,0.0,0.0,2020-05
2020-05-22 00:00:00-04:00,76.92267483121685,77.76554829725728,76.82036552394693,77.68272399902344,81803200.0,0.0,0.0,2020-05
2020-05-26 00:00:00-04:00,78.80573295034046,78.98599716300203,77.10050843518626,77.15653991699219,125522000.0,0.0,0.0,2020-05
2020-05-27 00:00:00-04:00,77.01281453766303,77.63886988657548,76.26981939752606,77.49270629882812,112945200.0,0.0,0.0,2020-05
2020-05-28 00:00:00-04:00,77.16627385552594,78.79111238390804,76.88856974628645,77.52680969238281,133560800.0,0.0,0.0,2020-05
2020-05-29 00:00:00-04:00,77.77039859974671,78.23324365116935,77.0931813306074,77.45127868652344,153532400.0,0.0,0.0,2020-05
2020-06-01 00:00:00-04:00,77.40502496188029,78.52560273455512,77.27347696849144,78.40380096435547,80791200.0,0.0,0.0,2020-06
2020-06-02 00:00:00-04:00,78.13581441439783,78.79110835527389,77.6924543067813,78.7667465209961,87642800.0,0.0,0.0,2020-06
2020-06-03 00:00:00-04:00,79.08830763863511,79.46345908381795,78.51339955329883,79.20036315917969,104491200.0,0.0,0.0,2020-06
2020-06-04 00:00:00-04:00,79.02254104646114,79.32216858642559,78.14312856668211,78.51828002929688,87560400.0,0.0,0.0,2020-06
2020-06-05 00:00:00-04:00,78.76919528745188,80.81546325453446,78.73996405615183,80.75456237792969,137250400.0,0.0,0.0,2020-06
2020-06-08 00:00:00-04:00,80.4500448415124,81.26611794142813,79.73628846860731,81.23200988769531,95654400.0,0.0,0.0,2020-06
2020-06-09 00:00:00-04:00,80.9104694123917,84.19180139437105,80.87879976817435,83.79716491699219,147712400.0,0.0,0.0,2020-06
2020-06-10 00:00:00-04:00,84.74965447468956,86.423209296877,84.30873274320918,85.95305633544922,166651600.0,0.0,0.0,2020-06
2020-06-11 00:00:00-04:00,85.09313198270294,85.5194380776058,81.72409908659924,81.82640838623047,201662400.0,0.0,0.0,2020-06
2020-06-12 00:00:00-04:00,83.97498021503489,84.72527555778463,81.4171440316527,82.53284454345703,200146000.0,0.0,0.0,2020-06
2020-06-15 00:00:00-04:00,81.1808627446549,84.20885233004024,81.01764513591078,83.55355834960938,138808800.0,0.0,0.0,2020-06
2020-06-16 00:00:00-04:00,85.61689607536718,86.04077128025801,83.975010633282,85.76792907714844,165428800.0,0.0,0.0,2020-06
2020-06-17 00:00:00-04:00,86.51577978864584,86.5766806624143,85.52675019338103,85.64855194091797,114406400.0,0.0,0.0,2020-06
2020-06-18 00:00:00-04:00,85.60470805854047,86.1016612872621,85.071215791131,85.68266296386719,96820400.0,0.0,0.0,2020-06
2020-06-19 00:00:00-04:00,86.39154853955934,86.85926309495805,84.07974627650528,85.1930160522461,264476000.0,0.0,0.0,2020-06
2020-06-22 00:00:00-04:00,85.58765532903756,87.5657146180658,85.54137006793363,87.42198944091797,135445200.0,0.0,0.0,2020-06
2020-06-23 00:00:00-04:00,88.67167022398402,90.71306865652282,88.25023351062259,89.2879867553711,212155600.0,0.0,0.0,2020-06
2020-06-24 00:00:00-04:00,88.91527780438203,89.83853715411549,87.33672444267022,87.71187591552734,192623200.0,0.0,0.0,2020-06
2020-06-25 00:00:00-04:00,87.86778240746746,88.915274447835,87.10530228917064,88.87629699707031,137522400.0,0.0,0.0,2020-06
2020-06-26 00:00:00-04:00,88.77154541114977,88.99322547098194,85.99689819390446,86.14550018310547,205256800.0,0.0,0.0,2020-06
2020-06-29 00:00:00-04:00,86.05295195864429,88.22589884319429,85.57305267937001,88.13088989257812,130646000.0,0.0,0.0,2020-06
2020-06-30 00:00:00-04:00,87.71674543727191,89.15401204164107,87.69726042821986,88.8665542602539,140223200.0,0.0,0.0,2020-06
2020-07-01 00:00:00-04:00,88.94451299507311,89.49018248229541,88.64975482751349,88.69847106933594,110737200.0,0.0,0.0,2020-07
2020-07-02 00:00:00-04:00,89.6095532582672,90.2477932693981,88.58398455566804,88.69847106933594,114041600.0,0.0,0.0,2020-07
2020-07-06 00:00:00-04:00,90.133299611757,91.54132761643254,90.10162996566636,91.07117462158203,118655600.0,0.0,0.0,2020-07
2020-07-07 00:00:00-04:00,91.4511836132447,92.23314870498879,90.67652632855658,90.78858184814453,112424400.0,0.0,0.0,2020-07
2020-07-08 00:00:00-04:00,91.77030618213804,92.93473055595655,91.68260506078956,92.90306091308594,117092000.0,0.0,0.0,2020-07
2020-07-09 00:00:00-04:00,93.79951991976638,93.85311298440196,92.25020530715545,93.30257415771484,125642800.0,0.0,0.0,2020-07
2020-07-10 00:00:00-04:00,92.89577365848909,93.52427495894223,92.28189540998636,93.46580505371094,90257200.0,0.0,0.0,2020-07
2020-07-13 00:00:00-04:00,94.77637034737839,97.39754619914325,92.82023467943165,93.03460693359375,191649200.0,0.0,0.0,2020-07
2020-07-14 00:00:00-04:00,92.41341897123698,94.76662964226465,91.47555145597293,94.57418823242188,170989200.0,0.0,0.0,2020-07
2020-07-15 00:00:00-04:00,96.45725025352131,96.7081615884023,94.021214988972,95.22461700439453,153198000.0,0.0,0.0,2020-07
2020-07-16 00:00:00-04:00,94.09186442019012,94.91280713517551,93.45118594029877,94.05288696289062,110577600.0,0.0,0.0,2020-07
2020-07-17 00:00:00-04:00,94.50598610723088,94.66188849020998,93.38783943733658,93.86286926269531,92186800.0,0.0,0.0,2020-07
2020-07-20 00:00:00-04:00,93.9505614633719,95.9797752684357,93.60464123577772,95.8409194946289,90318000.0,0.0,0.0,2020-07
2020-07-21 00:00:00-04:00,96.63507296780085,96.71058945803297,94.26724665146081,94.51815795898438,103433200.0,0.0,0.0,2020-07
2020-07-22 00:00:00-04:00,94.2185218794836,95.46820900884369,94.13082818895455,94.78368377685547,89001600.0,0.0,0.0,2020-07
2020-07-23 00:00:00-04:00,94.51573358788744,94.59368850364122,89.65584750344348,90.469482421875,197004400.0,0.0,0.0,2020-07
2020-07-24 00:00:00-04:00,88.65949991326812,90.59127395192569,86.86413581047867,90.24535369873047,185438800.0,0.0,0.0,2020-07
2020-07-27 00:00:00-04:00,91.31233191463267,92.4767563073094,91.0882208654685,92.38418579101562,121214000.0,0.0,0.0,2020-07
2020-07-28 00:00:00-04:00,91.95300847115467,92.13084169284855,90.86166217384765,90.86653900146484,103625600.0,0.0,0.0,2020-07
2020-07-29 00:00:00-04:00,91.35130441452465,92.79344027792474,91.31476537959648,92.6082992553711,90329200.0,0.0,0.0,2020-07
2020-07-30 00:00:00-04:00,91.77761548867781,93.83362955315262,91.36836340686854,93.7288818359375,158130000.0,0.0,0.0,2020-07
2020-07-31 00:00:00-04:00,100.25258214013374,103.69226222205124,98.24528433161115,103.54122924804688,374336800.0,0.0,0.0,2020-07
2020-08-03 00:00:00-04:00,105.43158949553171,108.78113754648273,105.13196195503649,106.15022277832031,308151200.0,0.0,0.0,2020-08
2020-08-04 00:00:00-04:00,106.34021616256841,107.95530826246697,105.61427518866257,106.85909271240234,173071600.0,0.0,0.0,2020-08
2020-08-05 00:00:00-04:00,106.57896588535843,107.5679954655589,106.11124391089764,107.2464370727539,121776800.0,0.0,0.0,2020-08
2020-08-06 00:00:00-04:00,107.5801716353025,111.48513526706205,106.98821694116845,110.9881820678711,202428800.0,0.0,0.0,2020-08
2020-08-07 00:00:00-04:00,110.50744227385533,110.96624384556507,107.66434566331903,108.46480560302734,198045600.0,0.205,0.0,2020-08
2020-08-10 00:00:00-04:00,109.91682612802668,111.06382975049696,107.37878364058575,110.04129028320312,212403600.0,0.0,0.0,2020-08
2020-08-11 00:00:00-04:00,109.3018488792543,109.80213344991739,106.50755690311215,106.76868438720703,187902400.0,0.0,0.0,2020-08
2020-08-12 00:00:00-04:00,107.86444373428206,110.57576233443505,107.66921252952778,110.31707763671875,165598000.0,0.0,0.0,2020-08
2020-08-13 00:00:00-04:00,111.70322831118777,113.27730675270328,111.21270008616257,112.2694091796875,210082000.0,0.0,0.0,2020-08
2020-08-14 00:00:00-04:00,112.09369702768127,112.259644279629,110.35122853945316,112.16934967041016,165565200.0,0.0,0.0,2020-08
2020-08-17 00:00:00-04:00,113.29683341677854,113.32123917843857,111.24687604641355,111.87650299072266,119561600.0,0.0,0.0,2020-08
2020-08-18 00:00:00-04:00,111.62757292757412,113.2358134358944,111.29079280806813,112.8087387084961,105633600.0,0.0,0.0,2020-08
2020-08-19 00:00:00-04:00,113.21872769457819,114.37060953313465,112.85510645586433,112.95027923583984,145538000.0,0.0,0.0,2020-08
2020-08-20 00:00:00-04:00,112.99177868647469,115.57131200892078,112.97469390875426,115.45661163330078,126907200.0,0.0,0.0,2020-08
2020-08-21 00:00:00-04:00,116.42058107803142,121.8920223479699,116.40838192059897,121.40637969970703,338054800.0,0.0,0.0,2020-08
2020-08-24 00:00:00-04:00,125.63074297294527,125.71616685968111,120.98417507562561,122.8584213256836,345937600.0,0.0,0.0,2020-08
2020-08-25 00:00:00-04:00,121.72608342497273,122.19708413757137,120.12027798481839,121.85054016113281,211495600.0,0.0,0.0,2020-08
2020-08-26 00:00:00-04:00,123.17323105412805,123.9663698240554,122.10188003313583,123.507568359375,163022400.0,0.0,0.0,2020-08
2020-08-27 00:00:00-04:00,124.11281986347238,124.44715723049082,120.8816888747977,122.03113555908203,155552400.0,0.0,0.0,2020-08
2020-08-28 00:00:00-04:00,123.00974597884559,123.42949980954877,121.60894296773326,121.83346557617188,187630000.0,0.0,0.0,2020-08
2020-08-31 00:00:00-04:00,124.53987161471422,127.87837394086273,122.99751997365422,125.96507263183594,225702700.0,0.0,4.0,2020-08
2020-09-01 00:00:00-04:00,129.59645917907037,131.5878564000405,127.41960197636358,130.9826202392578,151948100.0,0.0,0.0,2020-09
2020-09-02 00:00:00-04:00,134.31136056792818,134.69206665149915,123.97371354118887,128.26885986328125,200119000.0,0.0,0.0,2020-09
2020-09-03 00:00:00-04:00,123.8858513348428,125.76985400452799,117.62859234953736,117.9995346069336,257599600.0,0.0,0.0,2020-09
2020-09-04 00:00:00-04:00,117.20883002621501,120.75232742067561,108.24758160325585,118.07762145996094,332607200.0,0.0,0.0,2020-09
2020-09-08 00:00:00-04:00,111.23466214416847,116.15456397882693,109.99492847765607,110.131591796875,231366600.0,0.0,0.0,2020-09
2020-09-09 00:00:00-04:00,114.46580041608054,116.30099900444924,112.51345864001445,114.52436828613281,176940500.0,0.0,0.0,2020-09
2020-09-10 00:00:00-04:00,117.49191769818896,117.62858101393304,109.81921463956404,110.7856216430664,182274400.0,0.0,0.0,2020-09
2020-09-11 00:00:00-04:00,111.83989747570273,112.48417383164686,107.37879684993199,109.33113861083984,180860300.0,0.0,0.0,2020-09
2020-09-14 00:00:00-04:00,111.98632757070928,113.16749347370929,110.1120812178957,112.61107635498047,140150100.0,0.0,0.0,2020-09
2020-09-15 00:00:00-04:00,115.51029888610626,115.99838431287328,110.90277126581074,112.78678131103516,184642000.0,0.0,0.0,2020-09
2020-09-16 00:00:00-04:00,112.48415834205763,113.23580653956088,109.37017127899034,109.45802307128906,154679000.0,0.0,0.0,2020-09
2020-09-17 00:00:00-04:00,107.10546458227437,109.52636406828354,106.11952995935675,107.71068572998047,178011000.0,0.0,0.0,2020-09
2020-09-18 00:00:00-04:00,107.76926356908416,108.23782140747392,103.56196213186861,104.2940902709961,287104900.0,0.0,0.0,2020-09
2020-09-21 00:00:00-04:00,102.04889902285993,107.56426567814931,100.64321065047814,107.4568862915039,195713800.0,0.0,0.0,2020-09
2020-09-22 00:00:00-04:00,109.99494709889397,110.17065817443509,106.55882850203781,109.14567565917969,183055400.0,0.0,0.0,2020-09
2020-09-23 00:00:00-04:00,108.96018965115047,109.43851126780733,104.2257552142683,104.56742095947266,150718700.0,0.0,0.0,2020-09
2020-09-24 00:00:00-04:00,102.66387350997776,107.62282258760409,102.49792627390866,105.64119720458984,167743300.0,0.0,0.0,2020-09
2020-09-25 00:00:00-04:00,105.84619802520297,109.76064494024808,105.10430614671344,109.60445404052734,149981400.0,0.0,0.0,2020-09
2020-09-28 00:00:00-04:00,112.26941546611341,112.57202605695592,110.09255111762093,112.2206039428711,137672400.0,0.0,0.0,2020-09
2020-09-29 00:00:00-04:00,111.82036775224408,112.56225219554419,110.86371709444153,111.37132263183594,99382200.0,0.0,0.0,2020-09
2020-09-30 00:00:00-04:00,111.07848448876676,114.46579860836158,110.91253722784417,113.05034637451172,142675200.0,0.0,0.0,2020-09
2020-10-01 00:00:00-04:00,114.8367475849847,114.91484304679045,113.06988058529005,114.00700378417969,116120400.0,0.0,0.0,2020-10
2020-10-02 00:00:00-04:00,110.19992847147782,112.62083549619844,109.54589577865308,110.32682800292969,144712000.0,0.0,0.0,2020-10
